match_id,duration,game_mode,start_time,kills,deaths,assists,party_size,hero,team,win,ranked,avg_win_rate_20,avg_kills_20,avg_deaths_20,avg_assists_20,max_kills_20,max_deaths_20,max_assists_20,account_id
715182269,2802,1,1402572947,2,9,5,,Abaddon,radiant,0,0,0.5,6.95,8.25,13.15,22.0,17.0,25.0,100501459
716953638,3004,1,1402655532,3,17,3,,Terrorblade,radiant,0,0,0.45,7.05,8.8,12.8,22.0,17.0,25.0,100501459
717067521,3842,1,1402659580,16,9,19,,Weaver,radiant,1,1,0.45,7.35,8.95,12.7,22.0,17.0,25.0,100501459
718615207,2316,1,1402728183,5,5,19,,Witch Doctor,radiant,1,1,0.5,6.5,8.35,12.65,21.0,17.0,25.0,100501459
720747619,2290,1,1402817093,2,9,6,,Silencer,radiant,0,0,0.5,6.3,8.35,12.25,21.0,17.0,25.0,100501459
720825698,3350,1,1402819952,10,11,5,,Legion Commander,radiant,0,0,0.5,6.75,8.6,12.0,21.0,17.0,25.0,100501459
721145075,2938,1,1402831100,0,7,4,,Treant Protector,radiant,1,0,0.5,6.3,8.55,11.45,21.0,17.0,25.0,100501459
722973218,3005,1,1402916056,9,10,18,,Witch Doctor,dire,1,0,0.5,6.45,8.45,11.85,21.0,17.0,25.0,100501459
723075893,2612,1,1402919638,12,11,8,,Spirit Breaker,radiant,1,1,0.5,6.45,8.65,11.55,21.0,17.0,25.0,100501459
724837483,2646,1,1403005920,15,7,21,,Weaver,dire,1,0,0.55,6.95,8.45,12.4,21.0,17.0,25.0,100501459
726604437,2529,1,1403089997,9,10,14,,Queen of Pain,radiant,1,1,0.55,6.9,8.8,11.85,21.0,17.0,22.0,100501459
726965659,2685,1,1403101614,8,9,18,,Death Prophet,dire,1,0,0.6,7.3,8.75,12.3,21.0,17.0,22.0,100501459
727062643,3399,1,1403104651,3,9,13,,Witch Doctor,radiant,1,0,0.6,7.35,9.0,12.4,21.0,17.0,22.0,100501459
728297256,2411,1,1403171664,6,8,7,,Enchantress,radiant,1,0,0.65,7.35,8.95,11.65,21.0,17.0,21.0,100501459
728652614,1884,1,1403181237,9,6,21,,Elder Titan,radiant,1,0,0.65,7.4,8.8,11.8,21.0,17.0,21.0,100501459
730963627,2640,1,1403268924,5,8,14,,Dragon Knight,radiant,0,0,0.6,7.15,9.0,12.0,21.0,17.0,21.0,100501459
732382923,1673,1,1403328053,1,7,6,,Slark,dire,0,0,0.6,7.0,8.8,11.65,21.0,17.0,21.0,100501459
732418898,2267,1,1403330050,5,5,10,,Nature's Prophet,radiant,1,0,0.65,7.25,8.75,11.85,21.0,17.0,21.0,100501459
733290986,1991,1,1403359101,5,7,5,,Wraith King,dire,0,0,0.65,6.45,8.45,11.55,16.0,17.0,21.0,100501459
733383108,2260,1,1403361559,1,7,5,,Magnus,radiant,0,0,0.6,6.3,8.55,11.05,16.0,17.0,21.0,100501459
734365754,1434,1,1403403260,1,7,6,,Slardar,radiant,0,0,0.6,6.25,8.45,11.1,16.0,17.0,21.0,100501459
737310041,2714,1,1403529049,13,8,8,,Huskar,dire,1,0,0.65,6.75,8.0,11.35,16.0,11.0,21.0,100501459
742128823,2482,1,1403759866,20,3,11,,Riki,dire,1,0,0.65,6.95,7.7,10.95,20.0,11.0,21.0,100501459
742916527,2728,1,1403792533,4,8,10,,Crystal Maiden,dire,1,0,0.65,6.9,7.85,10.5,20.0,11.0,21.0,100501459
743858597,2059,1,1403841838,6,5,12,,Mirana,radiant,1,0,0.7,7.1,7.65,10.8,20.0,11.0,21.0,100501459
743897606,2595,1,1403844376,20,3,10,,Phantom Assassin,dire,1,0,0.75,7.6,7.25,11.05,20.0,11.0,21.0,100501459
745552983,2858,1,1403910906,11,9,11,,Naga Siren,radiant,1,0,0.75,8.15,7.35,11.4,20.0,11.0,21.0,100501459
746179411,998,1,1403945735,3,3,4,,Axe,radiant,1,0,0.75,7.85,7.0,10.7,20.0,11.0,21.0,100501459
746524382,2093,1,1403958774,1,10,10,,Doom,radiant,0,1,0.7,7.3,6.95,10.8,20.0,10.0,21.0,100501459
746607259,2626,1,1403961520,19,2,17,,Weaver,radiant,1,1,0.7,7.5,6.7,10.6,20.0,10.0,21.0,100501459
747671891,2052,1,1404011556,7,4,14,,Necrophos,radiant,1,1,0.7,7.4,6.4,10.6,20.0,10.0,21.0,100501459
748053108,1872,1,1404029712,4,11,6,,Riki,dire,0,1,0.65,7.2,6.5,10.0,20.0,11.0,21.0,100501459
748113694,1896,1,1404032075,2,8,4,,Storm Spirit,dire,0,1,0.6,7.15,6.45,9.55,20.0,11.0,21.0,100501459
748325150,2951,1,1404040355,11,9,17,,Axe,dire,1,1,0.6,7.4,6.5,10.05,20.0,11.0,21.0,100501459
748575934,2613,1,1404048995,6,11,15,,Lion,dire,1,1,0.6,7.25,6.75,9.75,20.0,11.0,17.0,100501459
748678593,2204,1,1404052197,2,11,8,,Phantom Assassin,dire,0,1,0.6,7.1,6.9,9.45,20.0,11.0,17.0,100501459
749421399,2855,1,1404087173,2,7,15,,Nyx Assassin,radiant,0,1,0.6,7.15,6.9,9.9,20.0,11.0,17.0,100501459
749555751,3498,1,1404097798,2,14,24,,Puck,dire,0,0,0.55,7.0,7.35,10.6,20.0,14.0,24.0,100501459
749777849,1587,1,1404111533,9,4,2,,Riki,radiant,0,0,0.55,7.2,7.2,10.45,20.0,14.0,24.0,100501459
749857367,2420,1,1404115376,13,9,3,,Drow Ranger,dire,1,0,0.6,7.8,7.3,10.35,20.0,14.0,24.0,100501459
750165091,2355,1,1404127964,8,3,7,,Puck,radiant,0,1,0.6,8.15,7.1,10.4,20.0,14.0,24.0,100501459
751614677,2865,1,1404197368,7,9,18,,Abaddon,dire,1,0,0.6,7.85,7.15,10.9,20.0,14.0,24.0,100501459
752096134,2588,1,1404215262,4,11,12,,Enchantress,radiant,0,1,0.55,7.05,7.55,10.95,20.0,14.0,24.0,100501459
752273235,2780,1,1404220809,3,13,16,,Slardar,radiant,0,1,0.5,7.0,7.8,11.25,20.0,14.0,24.0,100501459
753893006,2348,1,1404299554,7,10,1,,Witch Doctor,dire,0,0,0.45,7.05,8.05,10.7,20.0,14.0,24.0,100501459
753981130,2671,1,1404302732,4,11,5,,Sniper,radiant,0,0,0.4,6.25,8.45,10.45,19.0,14.0,24.0,100501459
754111406,1871,1,1404306984,13,2,14,,Weaver,dire,1,0,0.4,6.35,8.1,10.6,19.0,14.0,24.0,100501459
755904075,1915,1,1404393016,7,3,8,,Lich,radiant,1,1,0.4,6.55,8.1,10.8,19.0,14.0,24.0,100501459
759121646,1788,1,1404548176,0,5,11,,Leshrac,dire,1,0,0.45,6.5,7.85,10.85,19.0,14.0,24.0,100501459
759192620,3017,1,1404550914,8,12,29,,Earthshaker,dire,1,0,0.45,5.95,8.35,11.45,13.0,14.0,29.0,100501459
760517445,2364,1,1404603748,1,8,7,,Omniknight,dire,0,0,0.4,5.65,8.55,11.1,13.0,14.0,29.0,100501459
760551258,1959,1,1404606423,7,6,14,,Zeus,radiant,1,0,0.45,5.8,8.3,11.5,13.0,14.0,29.0,100501459
760579590,2694,1,1404608669,0,14,6,,Anti-Mage,dire,0,0,0.45,5.7,8.6,11.6,13.0,14.0,29.0,100501459
760619796,1720,1,1404611663,7,2,10,,Weaver,radiant,1,0,0.45,5.5,8.25,11.25,13.0,14.0,29.0,100501459
760858123,2365,1,1404625582,11,10,14,,Weaver,radiant,0,1,0.4,5.75,8.2,11.2,13.0,14.0,29.0,100501459
760917676,2124,1,1404628318,4,11,8,,Weaver,radiant,0,1,0.4,5.85,8.2,11.2,13.0,14.0,29.0,100501459
760978752,2207,1,1404630847,2,11,7,,Warlock,radiant,0,0,0.4,5.85,8.4,10.8,13.0,14.0,29.0,100501459
761326985,2227,1,1404644153,6,4,2,,Weaver,radiant,1,0,0.45,6.05,7.9,9.7,13.0,14.0,29.0,100501459
761414441,2700,1,1404647347,5,16,11,,Enigma,dire,0,0,0.45,5.85,8.5,10.15,13.0,16.0,29.0,100501459
765044766,2484,1,1404819663,11,2,6,,Chen,radiant,1,0,0.45,5.75,8.15,10.3,13.0,16.0,29.0,100501459
766739283,2159,1,1404906914,1,2,8,,Treant Protector,radiant,1,0,0.5,5.4,8.1,10.35,13.0,16.0,29.0,100501459
768394522,2550,1,1404994756,15,6,9,,Outworld Destroyer,radiant,1,0,0.5,5.8,7.95,9.9,15.0,16.0,29.0,100501459
771472625,2607,1,1405149638,12,7,11,,Weaver,radiant,1,0,0.55,6.2,7.75,9.85,15.0,16.0,29.0,100501459
772896463,2034,1,1405209246,3,11,4,,Batrider,radiant,0,0,0.55,6.2,7.65,9.25,15.0,16.0,29.0,100501459
772928589,1974,1,1405211692,3,10,11,,Weaver,radiant,0,1,0.55,6.0,7.65,9.75,15.0,16.0,29.0,100501459
772961022,2235,1,1405214078,5,7,16,,Weaver,dire,0,1,0.55,6.05,7.45,10.3,15.0,16.0,29.0,100501459
772998742,3125,1,1405216787,14,11,8,,Axe,radiant,1,0,0.55,6.1,7.9,10.0,15.0,16.0,29.0,100501459
775566181,3004,1,1405339800,8,14,22,,Axe,radiant,0,1,0.5,6.15,8.45,10.7,15.0,16.0,29.0,100501459
777340627,3003,1,1405427841,5,8,19,,Chen,dire,1,0,0.5,6.4,8.6,11.1,15.0,16.0,29.0,100501459
778835673,1747,1,1405502474,9,3,14,,Wraith King,radiant,1,0,0.5,6.45,8.15,10.35,15.0,16.0,22.0,100501459
780860990,1248,1,1405598314,1,6,2,,Wraith King,dire,0,0,0.5,6.45,8.05,10.1,15.0,16.0,22.0,100501459
780912895,1942,1,1405599920,4,10,8,,Witch Doctor,dire,0,0,0.45,6.3,8.25,9.8,15.0,16.0,22.0,100501459
780988098,2370,1,1405602387,7,0,13,,Weaver,dire,1,0,0.5,6.65,7.55,10.15,15.0,16.0,22.0,100501459
782781223,4137,1,1405685721,11,18,9,,Huskar,radiant,0,0,0.45,6.85,8.35,10.1,15.0,18.0,22.0,100501459
783819671,2193,1,1405729962,0,14,3,,Axe,dire,0,0,0.45,6.3,8.55,9.55,15.0,18.0,22.0,100501459
784619980,2400,1,1405767632,11,5,3,,Ursa,radiant,1,0,0.5,6.65,8.25,9.3,15.0,18.0,22.0,100501459
784716997,1931,1,1405771121,16,4,15,,Weaver,radiant,1,1,0.55,7.35,7.9,9.7,16.0,18.0,22.0,100501459
784796960,1881,1,1405773609,1,9,10,,Alchemist,dire,0,0,0.5,7.1,8.15,10.1,16.0,18.0,22.0,100501459
785003329,3260,1,1405779948,4,6,17,,Mirana,dire,1,0,0.55,7.05,7.65,10.4,16.0,18.0,22.0,100501459
786666720,2294,1,1405854153,6,5,12,,Weaver,dire,0,1,0.5,6.8,7.8,10.7,16.0,18.0,22.0,100501459
788815834,3398,1,1405944524,25,8,10,,Riki,radiant,0,0,0.45,8.0,8.1,10.8,25.0,18.0,22.0,100501459
790488438,2647,1,1406019444,4,9,12,,Leshrac,dire,1,0,0.45,7.45,8.25,10.95,25.0,18.0,22.0,100501459
792582830,2592,1,1406109757,7,11,8,,Magnus,dire,0,1,0.4,7.2,8.45,10.8,25.0,18.0,22.0,100501459
792702189,2228,1,1406114096,4,5,16,,Omniknight,dire,1,0,0.45,7.25,8.15,11.4,25.0,18.0,22.0,100501459
792784343,1703,1,1406116911,7,4,8,,Pudge,radiant,0,0,0.45,7.45,7.85,11.25,25.0,18.0,22.0,100501459
794599247,2596,1,1406198455,28,8,7,,Riki,dire,1,0,0.5,8.6,7.9,10.8,28.0,18.0,22.0,100501459
794743480,1489,1,1406203563,12,1,9,,Outworld Destroyer,dire,1,0,0.5,8.5,7.4,10.85,28.0,18.0,22.0,100501459
794815002,1833,1,1406205730,13,4,12,,Ursa,dire,1,0,0.55,8.75,6.9,10.35,28.0,18.0,19.0,100501459
797856958,3191,1,1406339368,8,16,7,,Weaver,dire,0,1,0.5,8.9,7.3,9.75,28.0,18.0,17.0,100501459
797971145,2143,1,1406346338,6,9,9,,Weaver,radiant,0,1,0.45,8.75,7.6,9.5,28.0,18.0,17.0,100501459
798020036,2198,1,1406349043,0,12,4,,Troll Warlord,radiant,0,1,0.45,8.7,7.9,9.6,28.0,18.0,17.0,100501459
799168025,2258,1,1406390358,7,5,9,,Witch Doctor,radiant,1,1,0.5,8.85,7.65,9.65,28.0,18.0,17.0,100501459
799940806,1880,1,1406428153,4,11,3,,Weaver,radiant,0,1,0.45,8.7,8.2,9.15,28.0,18.0,17.0,100501459
799983202,2256,1,1406430642,7,10,9,,Witch Doctor,radiant,1,1,0.5,8.5,7.8,9.15,28.0,16.0,17.0,100501459
800882426,2102,1,1406465095,3,15,9,,Venomancer,radiant,0,0,0.5,8.65,7.85,9.45,28.0,16.0,17.0,100501459
802776132,905,1,1406548994,0,6,2,,Nature's Prophet,dire,0,0,0.45,8.1,7.9,9.4,28.0,16.0,17.0,100501459
802838274,3038,1,1406550793,11,10,3,,Lycan,radiant,0,0,0.4,7.85,8.2,8.8,28.0,16.0,17.0,100501459
804434019,3734,1,1406624322,22,10,25,,Weaver,radiant,1,1,0.45,8.9,8.25,9.55,28.0,16.0,25.0,100501459
806360988,2730,1,1406711793,12,8,20,,Weaver,radiant,1,1,0.45,9.3,8.35,9.7,28.0,16.0,25.0,100501459
806747379,3182,1,1406725413,17,15,15,,Witch Doctor,radiant,0,1,0.45,9.85,8.85,9.85,28.0,16.0,25.0,100501459
808580521,2105,1,1406809120,2,5,15,,Venomancer,dire,1,0,0.5,8.7,8.7,10.1,28.0,16.0,25.0,100501459
811490293,1287,1,1406936784,10,3,12,,Witch Doctor,radiant,1,1,0.5,9.0,8.4,10.1,28.0,16.0,25.0,100501459
811739222,1856,1,1406953304,6,5,11,,Sniper,dire,1,1,0.55,8.95,8.1,10.25,28.0,16.0,25.0,100501459
812262028,1789,1,1406975083,0,7,0,,Phantom Assassin,dire,0,1,0.5,8.75,8.2,9.45,28.0,16.0,25.0,100501459
812343220,2517,1,1406978148,16,5,9,,Weaver,dire,1,1,0.55,9.2,8.25,9.5,28.0,16.0,25.0,100501459
813460501,2328,1,1407022884,5,14,7,,Witch Doctor,radiant,0,1,0.5,8.05,8.55,9.5,22.0,16.0,25.0,100501459
813493013,2402,1,1407025650,14,3,11,,Weaver,dire,1,1,0.5,8.15,8.65,9.6,22.0,16.0,25.0,100501459
814441624,2691,1,1407068125,10,4,9,,Weaver,dire,1,1,0.5,8.0,8.65,9.45,22.0,16.0,25.0,100501459
816271826,2512,1,1407153163,3,14,16,,Nature's Prophet,dire,0,0,0.5,7.75,8.55,9.9,22.0,15.0,25.0,100501459
817902753,2903,1,1407230896,9,16,11,,Witch Doctor,radiant,1,1,0.55,7.9,8.9,10.0,22.0,16.0,25.0,100501459
818155072,2525,1,1407240316,11,11,17,,Weaver,dire,0,1,0.55,8.45,8.85,10.65,22.0,16.0,25.0,100501459
818246117,3369,1,1407243289,11,10,25,,Centaur Warrunner,radiant,0,0,0.5,8.65,9.1,11.45,22.0,16.0,25.0,100501459
819857813,2393,1,1407323265,2,4,9,,Wraith King,radiant,0,1,0.5,8.55,8.75,11.75,22.0,16.0,25.0,100501459
819952643,2695,1,1407326825,14,11,13,,Witch Doctor,dire,1,0,0.5,8.9,8.8,11.95,22.0,16.0,25.0,100501459
821638797,1871,1,1407408727,4,9,4,,Outworld Destroyer,dire,0,1,0.5,8.95,8.5,11.7,22.0,16.0,25.0,100501459
821719909,2161,1,1407411771,15,6,16,,Axe,dire,1,1,0.55,9.7,8.5,12.4,22.0,16.0,25.0,100501459
821817580,1414,1,1407415005,3,6,4,,Phantom Lancer,dire,0,0,0.55,9.3,8.3,12.45,22.0,16.0,25.0,100501459
821881853,1658,1,1407417046,4,9,3,,Outworld Destroyer,dire,0,0,0.5,8.4,8.25,11.35,17.0,16.0,25.0,100501459
823941808,2502,1,1407510432,3,16,9,,Witch Doctor,radiant,0,1,0.45,7.95,8.65,10.8,17.0,16.0,25.0,100501459
824035866,2427,1,1407513325,8,8,12,,Weaver,dire,1,1,0.5,7.5,8.3,10.65,16.0,16.0,25.0,100501459
824687659,3582,1,1407548110,9,12,21,,Witch Doctor,dire,1,1,0.5,7.85,8.65,10.95,16.0,16.0,25.0,100501459
824879296,2904,1,1407560113,6,9,16,,Weaver,dire,1,1,0.5,7.65,8.95,11.15,16.0,16.0,25.0,100501459
824980117,3487,1,1407564942,4,11,14,,Slark,radiant,0,0,0.45,7.55,9.25,11.3,16.0,16.0,25.0,100501459
825694294,4304,1,1407591377,17,11,8,,Brewmaster,dire,0,0,0.45,8.4,9.45,11.7,17.0,16.0,25.0,100501459
826804837,2675,1,1407644258,5,6,9,,Weaver,dire,0,1,0.4,7.85,9.5,11.7,17.0,16.0,25.0,100501459
827697797,2963,1,1407677847,6,11,19,,Weaver,dire,1,1,0.45,7.9,9.35,12.3,17.0,16.0,25.0,100501459
829068938,1973,1,1407748497,6,2,8,,Weaver,dire,1,1,0.45,7.5,9.3,12.15,17.0,16.0,25.0,100501459
829321328,3964,1,1407758031,10,13,21,,Omniknight,radiant,0,0,0.4,7.5,9.75,12.75,17.0,16.0,25.0,100501459
830840812,1414,1,1407831898,5,2,5,,Mirana,dire,1,1,0.45,7.6,9.15,12.2,17.0,16.0,25.0,100501459
830889510,2680,1,1407833861,6,9,15,,Mirana,dire,1,1,0.45,7.45,8.8,12.4,17.0,16.0,25.0,100501459
831028364,2107,1,1407839203,10,2,13,,Weaver,radiant,1,1,0.5,7.4,8.35,12.2,17.0,16.0,25.0,100501459
831110175,2597,1,1407842264,3,8,8,,Mirana,radiant,0,0,0.5,7.0,8.25,11.35,17.0,16.0,21.0,100501459
831206824,2687,1,1407845598,7,11,10,,Witch Doctor,radiant,0,0,0.5,7.25,8.6,11.4,17.0,16.0,21.0,100501459
833059394,2768,1,1407933371,15,7,14,,Axe,radiant,1,0,0.5,7.3,8.4,11.45,17.0,16.0,21.0,100501459
834664660,2040,1,1408011668,2,3,23,,Earthshaker,dire,1,0,0.55,7.2,8.1,12.4,17.0,16.0,23.0,100501459
834733739,2595,1,1408014525,15,6,15,,Witch Doctor,radiant,1,1,0.55,7.2,8.1,12.35,17.0,16.0,23.0,100501459
834825506,2201,1,1408017626,5,9,12,,Spectre,radiant,0,0,0.55,7.3,8.25,12.75,17.0,16.0,23.0,100501459
837581369,2198,1,1408146465,9,7,17,,Mirana,radiant,1,1,0.6,7.55,8.15,13.45,17.0,16.0,23.0,100501459
838039378,2224,1,1408172851,3,8,2,,Jakiro,dire,0,1,0.6,7.55,7.75,13.1,17.0,13.0,23.0,100501459
838106509,1835,1,1408175586,3,9,10,,Mirana,radiant,0,1,0.55,7.3,7.8,13.0,17.0,13.0,23.0,100501459
838223575,3924,1,1408180082,8,9,11,,Sven,radiant,1,0,0.55,7.25,7.65,12.5,17.0,13.0,23.0,100501459
838429305,3481,1,1408187850,14,14,34,,Witch Doctor,dire,1,1,0.55,7.65,7.9,13.4,17.0,14.0,34.0,100501459
838555401,1420,1,1408192016,6,1,9,,Witch Doctor,dire,1,1,0.6,7.75,7.4,13.15,17.0,14.0,34.0,100501459
838654162,1665,1,1408195135,2,8,6,,Weaver,dire,0,1,0.6,7.0,7.25,13.05,15.0,14.0,34.0,100501459
839665343,2684,1,1408240188,6,11,12,,Witch Doctor,radiant,0,1,0.6,7.05,7.5,13.2,15.0,14.0,34.0,100501459
842135089,3059,1,1408352960,11,10,20,,Witch Doctor,radiant,1,1,0.6,7.3,7.45,13.25,15.0,14.0,34.0,100501459
842370918,1862,1,1408361909,3,7,5,,Sniper,dire,0,0,0.55,7.15,7.7,13.1,15.0,14.0,34.0,100501459
842442684,2158,1,1408364382,11,4,8,,Witch Doctor,dire,1,0,0.6,7.2,7.25,12.45,15.0,14.0,34.0,100501459
842536615,2865,1,1408367308,14,7,8,,Anti-Mage,dire,0,0,0.55,7.65,7.5,12.6,15.0,14.0,34.0,100501459
843431815,1455,1,1408408146,0,6,6,,Weaver,radiant,0,0,0.5,7.35,7.35,12.15,15.0,14.0,34.0,100501459
843891557,3064,1,1408436919,14,8,22,,Witch Doctor,radiant,1,1,0.5,7.55,7.65,12.6,15.0,14.0,34.0,100501459
844356503,3356,1,1408453589,20,9,14,,Razor,radiant,0,1,0.5,8.4,7.7,12.9,20.0,14.0,34.0,100501459
849334902,3529,1,1408695076,2,5,8,,Disruptor,radiant,1,0,0.55,8.15,7.4,12.8,20.0,14.0,34.0,100501459
853696535,2317,1,1408883082,2,13,9,,Tinker,radiant,0,0,0.5,7.5,7.7,12.55,20.0,14.0,34.0,100501459
855281445,2806,1,1408957786,9,4,17,,Witch Doctor,radiant,1,1,0.5,7.85,7.75,12.25,20.0,14.0,34.0,100501459
857187717,1955,1,1409047000,9,10,11,,Witch Doctor,dire,0,1,0.45,7.55,7.95,12.05,20.0,14.0,34.0,100501459
857386807,2541,1,1409053890,8,8,8,,Magnus,radiant,0,0,0.45,7.7,7.9,11.85,20.0,14.0,34.0,100501459
859302142,3715,1,1409142342,27,11,9,,Phantom Assassin,radiant,0,0,0.4,8.6,8.1,11.45,27.0,14.0,34.0,100501459
860964331,2057,1,1409222427,4,4,16,,Witch Doctor,dire,1,0,0.45,8.65,7.9,12.15,27.0,14.0,34.0,100501459
861036560,3394,1,1409225059,9,8,21,,Mirana,radiant,1,0,0.5,8.95,7.85,12.7,27.0,14.0,34.0,100501459
863259789,2390,1,1409321202,13,6,11,,Witch Doctor,dire,1,1,0.5,9.2,7.7,12.7,27.0,14.0,34.0,100501459
864972884,2372,1,1409396716,7,11,15,,Witch Doctor,radiant,0,1,0.45,8.85,7.55,11.75,27.0,13.0,22.0,100501459
869001452,2524,1,1409573618,8,10,7,,Outworld Destroyer,radiant,0,0,0.4,8.95,8.0,11.65,27.0,13.0,22.0,100501459
870596430,2008,1,1409660048,36,2,22,,Witch Doctor,dire,1,0,0.45,10.65,7.7,12.45,36.0,13.0,22.0,100501459
873698755,1999,1,1409830187,5,12,2,,Witch Doctor,radiant,0,1,0.45,10.6,7.75,11.95,36.0,13.0,22.0,100501459
876162322,4806,1,1409926201,10,11,25,,Witch Doctor,dire,0,1,0.4,10.55,7.8,12.2,36.0,13.0,25.0,100501459
877263811,3453,1,1409965764,7,12,18,,Witch Doctor,dire,0,0,0.4,10.75,8.05,12.85,36.0,13.0,25.0,100501459
877518873,2270,1,1409978504,1,8,12,,Gyrocopter,dire,0,0,0.35,10.25,8.25,13.05,36.0,13.0,25.0,100501459
878238290,1636,1,1410000823,0,7,7,,Mirana,dire,0,1,0.35,9.55,8.25,13.0,36.0,13.0,25.0,100501459
878316908,2281,1,1410002886,7,9,3,,Witch Doctor,radiant,0,0,0.35,9.9,8.4,12.85,36.0,13.0,25.0,100501459
879780418,3312,1,1410047265,1,8,2,,Treant Protector,dire,1,1,0.35,9.25,8.4,11.85,36.0,13.0,25.0,100501459
892645955,2998,1,1410578146,4,10,8,,Witch Doctor,radiant,0,0,0.35,8.45,8.45,11.55,36.0,13.0,25.0,100501459
894122692,2613,1,1410620732,4,9,19,,Warlock,radiant,1,0,0.35,8.55,8.65,12.1,36.0,13.0,25.0,100501459
894252977,2138,1,1410623815,3,13,4,,Slark,dire,0,0,0.35,8.6,8.65,11.85,36.0,13.0,25.0,100501459
895097662,2702,1,1410657083,7,6,6,,Witch Doctor,dire,1,1,0.35,8.5,8.75,11.3,36.0,13.0,25.0,100501459
896229779,1437,1,1410694265,0,5,4,,Naga Siren,radiant,0,0,0.35,8.05,8.5,10.95,36.0,13.0,25.0,100501459
900081391,3432,1,1410859900,14,11,19,,Wraith King,dire,1,0,0.4,8.35,8.65,11.5,36.0,13.0,25.0,100501459
903999424,2537,1,1411033979,4,6,5,,Witch Doctor,radiant,1,1,0.45,7.2,8.4,11.3,36.0,13.0,25.0,100501459
904122750,2537,1,1411038417,9,6,22,,Chaos Knight,dire,0,0,0.4,7.45,8.5,11.6,36.0,13.0,25.0,100501459
904229329,2380,1,1411041683,5,6,18,,Enigma,dire,0,0,0.35,7.25,8.4,11.45,36.0,13.0,25.0,100501459
906258080,2495,1,1411130796,4,14,9,,Magnus,dire,0,0,0.3,6.8,8.8,11.35,36.0,14.0,25.0,100501459
907396927,3120,1,1411167826,14,14,16,,Witch Doctor,dire,1,1,0.35,7.15,8.95,11.4,36.0,14.0,25.0,100501459
910021491,2399,1,1411258440,7,8,15,,Witch Doctor,dire,1,1,0.4,7.1,8.85,11.8,36.0,14.0,25.0,100501459
911199615,2215,1,1411299739,7,2,27,,Pugna,radiant,1,0,0.4,5.65,8.85,12.05,14.0,14.0,27.0,100501459
913254003,3734,1,1411387770,6,15,18,,Anti-Mage,dire,1,0,0.45,5.7,9.0,12.85,14.0,15.0,27.0,100501459
915097458,1977,1,1411471542,6,2,27,,Keeper of the Light,radiant,1,0,0.5,5.5,8.55,12.95,14.0,15.0,27.0,100501459
917196936,3320,1,1411561758,12,10,21,,Necrophos,radiant,0,1,0.5,5.75,8.45,13.1,14.0,15.0,27.0,100501459
919269741,2221,1,1411650550,4,8,11,,Magnus,dire,0,1,0.5,5.9,8.45,13.05,14.0,15.0,27.0,100501459
922319707,2932,22,1411748315,7,15,14,,Witch Doctor,dire,0,1,0.5,6.25,8.85,13.4,14.0,15.0,27.0,100501459
923094577,2586,1,1411776970,0,10,6,,Techies,dire,0,0,0.5,5.9,8.9,13.55,14.0,15.0,27.0,100501459
924641206,427,1,1411827000,1,1,0,,Ancient Apparition,dire,0,0,0.45,5.9,8.55,13.45,14.0,15.0,27.0,100501459
924689301,3217,1,1411828008,12,12,16,,Necrophos,dire,1,0,0.5,6.3,8.65,13.85,14.0,15.0,27.0,100501459
928966419,2405,1,1411990861,5,3,10,,Ogre Magi,radiant,1,0,0.5,6.35,8.35,13.4,14.0,15.0,27.0,100501459
932973453,2924,1,1412164048,1,9,11,,Naga Siren,radiant,0,0,0.5,6.25,8.15,13.75,14.0,15.0,27.0,100501459
934924338,3520,1,1412250867,22,10,7,,Ursa,radiant,0,0,0.45,7.0,8.35,13.8,22.0,15.0,27.0,100501459
940594751,2598,1,1412468472,2,5,9,,Tinker,radiant,0,0,0.45,7.1,8.35,14.05,22.0,15.0,27.0,100501459
943793897,3521,22,1412592337,10,9,23,,Nature's Prophet,radiant,1,1,0.45,6.9,8.25,14.25,22.0,15.0,27.0,100501459
951541243,2255,1,1412944016,2,10,11,,Phoenix,dire,1,0,0.45,6.8,8.45,14.55,22.0,15.0,27.0,100501459
952724301,2225,1,1412989731,4,7,10,,Mirana,radiant,0,0,0.45,6.55,8.5,13.95,22.0,15.0,27.0,100501459
952951171,2281,22,1413003056,4,6,11,,Mirana,radiant,1,1,0.5,6.5,8.5,13.6,22.0,15.0,27.0,100501459
953152581,2502,22,1413011614,2,12,4,,Ogre Magi,dire,0,1,0.5,6.4,8.4,13.35,22.0,15.0,27.0,100501459
958092046,2032,22,1413197792,6,10,8,,Witch Doctor,radiant,1,1,0.5,6.0,8.2,12.95,22.0,15.0,27.0,100501459
961761130,2537,1,1413370529,12,12,7,,Witch Doctor,radiant,0,0,0.45,6.25,8.4,12.55,22.0,15.0,27.0,100501459
965596497,2654,22,1413545717,2,10,4,,Witch Doctor,dire,0,1,0.4,6.0,8.8,11.4,22.0,15.0,27.0,100501459
973885322,2161,1,1413874654,1,9,7,,Puck,dire,0,0,0.35,5.75,8.5,10.85,22.0,15.0,27.0,100501459
974104823,1928,22,1413885195,5,7,7,,Weaver,dire,0,1,0.3,5.7,8.75,9.85,22.0,15.0,23.0,100501459
976100686,2528,1,1413975962,6,10,11,,Pudge,dire,0,0,0.3,5.4,8.75,9.35,22.0,15.0,23.0,100501459
983852416,2160,22,1414296562,11,7,4,,Witch Doctor,dire,1,1,0.35,5.75,8.7,9.0,22.0,15.0,23.0,100501459
