match_id,duration,start_time,kills,deaths,assists,party_size,hero,team,win,avg_win_rate_20,avg_kills_20,avg_deaths_20,avg_assists_20,max_kills_20,max_deaths_20,max_assists_20
6030329794,1580,1623016475,0,5,17,1.0,Crystal Maiden,radiant,True,0.55,4.4,9.0,17.2,22.0,15.0,34.0
6030643921,3160,1623044290,3,11,13,2.0,Lich,radiant,False,0.5,4.5,9.0,16.5,22.0,15.0,34.0
6032471858,2214,1623154125,5,7,16,2.0,Lich,radiant,False,0.45,4.6,9.1,16.5,22.0,15.0,34.0
6033910841,2156,1623239047,2,11,7,4.0,Lich,radiant,False,0.4,3.6,9.3,15.75,20.0,15.0,34.0
6034789669,2101,1623287274,2,5,12,4.0,Abaddon,dire,False,0.4,3.6,8.95,15.45,20.0,15.0,34.0
6035013795,1612,1623306110,2,1,13,5.0,Abaddon,dire,True,0.4,3.55,8.8,15.4,20.0,15.0,34.0
6035045820,1822,1623308531,3,4,9,5.0,Abaddon,radiant,True,0.4,3.65,8.45,15.4,20.0,15.0,34.0
6036075990,2669,1623361039,16,6,14,1.0,Abaddon,radiant,True,0.4,3.95,8.5,15.05,20.0,15.0,34.0
6036777555,2508,1623413844,4,6,19,4.0,Abaddon,radiant,True,0.4,3.65,8.05,14.3,20.0,14.0,31.0
6036853443,2447,1623417017,16,12,10,4.0,Chaos Knight,radiant,False,0.35,4.45,8.1,13.7,20.0,14.0,31.0
6037906154,1405,1623477348,0,5,0,4.0,Phantom Lancer,radiant,False,0.35,4.45,8.0,13.6,20.0,14.0,31.0
6037943436,2361,1623479465,8,3,20,3.0,Abaddon,dire,True,0.4,4.65,7.55,13.3,20.0,14.0,31.0
6038380759,2013,1623500890,3,4,18,5.0,Abaddon,radiant,True,0.45,4.8,7.25,13.9,20.0,14.0,31.0
6038441697,2606,1623503322,4,7,22,5.0,Abaddon,dire,True,0.45,5.0,7.4,14.1,20.0,14.0,31.0
6040000444,2406,1623585007,14,3,5,5.0,Chaos Knight,radiant,True,0.5,5.6,7.0,14.25,20.0,14.0,31.0
6041438362,2918,1623663130,10,15,17,3.0,Chaos Knight,dire,False,0.45,5.75,7.4,14.25,20.0,15.0,31.0
6041510654,3407,1623666717,0,13,19,5.0,Abaddon,radiant,False,0.45,4.75,7.65,14.35,16.0,15.0,31.0
6042392139,2188,1623705663,3,12,7,1.0,Crystal Maiden,dire,False,0.45,4.85,7.7,14.15,16.0,15.0,31.0
6042532918,2575,1623719307,2,7,11,2.0,Abaddon,radiant,False,0.45,4.9,7.55,14.0,16.0,15.0,31.0
6044529189,2555,1623844085,7,6,14,2.0,Shadow Demon,radiant,True,0.5,5.2,7.15,13.15,16.0,15.0,22.0
6045280657,3148,1623879240,4,10,21,1.0,Lich,dire,True,0.5,5.4,7.4,13.35,16.0,15.0,22.0
6045534701,2383,1623903270,8,7,29,1.0,Lich,dire,True,0.55,5.65,7.2,14.15,16.0,15.0,29.0
6046711839,2450,1623967179,4,11,12,1.0,Abaddon,dire,False,0.55,5.6,7.4,13.95,16.0,15.0,29.0
6048480205,2066,1624079932,2,11,7,1.0,Lich,radiant,False,0.55,5.6,7.4,13.95,16.0,15.0,29.0
6048525281,3418,1624082704,5,4,11,4.0,Abaddon,radiant,True,0.6,5.75,7.35,13.9,16.0,15.0,29.0
6050811215,2831,1624196600,22,6,10,1.0,Chaos Knight,radiant,True,0.6,6.75,7.6,13.75,22.0,15.0,29.0
6051427505,3685,1624225275,6,17,29,1.0,Shadow Demon,dire,True,0.6,6.9,8.25,14.75,22.0,17.0,29.0
6053055166,2514,1624330655,0,13,15,1.0,Crystal Maiden,dire,True,0.6,6.1,8.6,14.8,22.0,17.0,29.0
6053118721,2683,1624336055,5,11,13,1.0,Lich,radiant,False,0.55,6.15,8.85,14.5,22.0,17.0,29.0
6053563321,2283,1624364102,4,6,10,1.0,Abaddon,radiant,False,0.55,5.55,8.55,14.5,22.0,17.0,29.0
6055709409,3183,1624484197,5,11,22,1.0,Ogre Magi,dire,True,0.6,5.8,8.85,15.6,22.0,17.0,29.0
6058084204,1849,1624623367,7,3,28,5.0,Abaddon,radiant,True,0.6,5.75,8.85,16.0,22.0,17.0,29.0
6058159538,2633,1624626149,13,11,9,5.0,Chaos Knight,dire,False,0.55,6.25,9.2,15.55,22.0,17.0,29.0
6061045495,1956,1624766915,2,15,4,1.0,Razor,radiant,False,0.5,6.15,9.6,14.65,22.0,17.0,29.0
6061621820,2513,1624792247,4,1,12,2.0,Abaddon,radiant,True,0.5,5.65,9.5,15.0,22.0,17.0,29.0
6061706267,2650,1624795384,8,5,34,2.0,Crystal Maiden,radiant,True,0.55,5.55,9.0,15.85,22.0,17.0,34.0
6061799324,2846,1624798506,4,8,28,1.0,Crystal Maiden,dire,True,0.6,5.75,8.75,16.3,22.0,17.0,34.0
6064179046,2571,1624916341,2,10,18,1.0,Crystal Maiden,dire,True,0.65,5.7,8.65,16.85,22.0,17.0,34.0
6064493671,2271,1624942322,1,5,16,1.0,Abaddon,radiant,True,0.7,5.65,8.55,17.1,22.0,17.0,34.0
6067304432,4311,1625091785,5,18,18,1.0,Crystal Maiden,radiant,False,0.65,5.55,9.15,17.3,22.0,18.0,34.0
6069120247,2749,1625202952,7,7,13,,Chaos Knight,radiant,True,0.65,5.7,9.0,16.9,22.0,18.0,34.0
6069164690,2464,1625206249,7,5,4,5.0,Abaddon,radiant,False,0.6,5.65,8.9,15.65,22.0,18.0,34.0
6070694882,2488,1625288924,3,4,11,1.0,Abaddon,radiant,True,0.65,5.6,8.55,15.6,22.0,18.0,34.0
6073133592,2493,1625405075,2,11,15,1.0,Abaddon,dire,False,0.65,5.6,8.55,16.0,22.0,18.0,34.0
6073846468,3678,1625435510,5,9,38,1.0,Lich,radiant,True,0.65,5.6,8.8,17.35,22.0,18.0,38.0
6074146414,2799,1625461513,4,10,24,4.0,Abaddon,radiant,True,0.65,4.7,9.0,18.05,13.0,18.0,38.0
6074217989,2502,1625466992,1,7,12,4.0,Abaddon,radiant,False,0.6,4.45,8.5,17.2,13.0,18.0,38.0
6074481308,2162,1625482826,3,12,3,5.0,Sven,dire,False,0.55,4.6,8.45,16.6,13.0,18.0,38.0
6074532814,3044,1625485315,13,11,12,5.0,Chaos Knight,dire,True,0.6,5.0,8.45,16.55,13.0,18.0,38.0
6075424529,2399,1625524802,13,4,25,1.0,Abaddon,radiant,True,0.65,5.45,8.35,17.3,13.0,18.0,38.0
6075646517,2934,1625545436,2,15,8,1.0,Lich,dire,False,0.6,5.3,8.55,16.6,13.0,18.0,38.0
6076912413,2550,1625614031,2,15,4,1.0,Lich,radiant,False,0.55,5.05,9.15,15.4,13.0,18.0,38.0
6077131806,2342,1625634722,2,9,14,1.0,Lich,dire,True,0.6,4.5,9.05,15.65,13.0,18.0,38.0
6077170112,2847,1625637898,3,10,20,1.0,Abaddon,radiant,False,0.6,4.55,8.8,16.45,13.0,18.0,38.0
6077470264,2907,1625657214,15,6,14,2.0,Abaddon,dire,True,0.6,5.1,9.05,16.55,15.0,18.0,38.0
6078431000,2287,1625708839,2,9,5,5.0,Dragon Knight,dire,False,0.55,4.8,9.25,15.1,15.0,18.0,38.0
6079976035,2422,1625805611,1,0,1,4.0,Abaddon,dire,True,0.55,4.65,8.85,13.75,15.0,18.0,38.0
6079995414,2740,1625807185,6,5,22,4.0,Dragon Knight,dire,True,0.55,4.85,8.6,13.95,15.0,18.0,38.0
6081307698,2532,1625879645,8,7,19,2.0,Lich,radiant,False,0.5,5.2,8.7,14.1,15.0,18.0,38.0
6082904351,2316,1625965702,5,3,19,2.0,Abaddon,dire,True,0.55,5.2,7.95,14.15,15.0,15.0,38.0
6082940359,1548,1625969000,3,0,9,3.0,Abaddon,dire,True,0.55,5.0,7.6,13.95,15.0,15.0,38.0
6083590516,2455,1626002411,4,9,12,5.0,Dragon Knight,dire,False,0.55,4.85,7.8,14.35,15.0,15.0,38.0
6083663443,2214,1626005342,4,5,18,3.0,Abaddon,dire,True,0.55,4.9,7.85,14.7,15.0,15.0,38.0
6084648751,3672,1626057555,13,10,19,2.0,Phantom Lancer,radiant,True,0.6,5.45,7.8,14.9,15.0,15.0,38.0
6084784796,2613,1626068977,4,6,21,3.0,Lich,radiant,True,0.6,5.4,7.65,14.05,15.0,15.0,25.0
6084823433,1927,1626072010,2,9,10,3.0,Dragon Knight,radiant,False,0.55,5.3,7.6,13.35,15.0,15.0,25.0
6085883552,1898,1626125278,11,5,9,1.0,Chaos Knight,dire,True,0.6,5.8,7.5,13.2,15.0,15.0,25.0
6086025478,2534,1626138333,15,4,8,1.0,Chaos Knight,radiant,True,0.65,6.4,7.1,13.45,15.0,15.0,25.0
6087996940,2663,1626262805,1,11,12,5.0,Abaddon,dire,False,0.6,5.8,7.1,13.45,15.0,15.0,25.0
6089031095,3109,1626321950,17,10,16,5.0,Chaos Knight,radiant,True,0.6,6.0,7.4,13.0,17.0,15.0,22.0
6089470816,2763,1626350461,6,12,32,2.0,Lich,radiant,True,0.65,6.2,7.25,14.2,17.0,15.0,32.0
6090242001,2790,1626384810,5,9,22,1.0,Lich,radiant,True,0.7,6.35,6.95,15.1,17.0,12.0,32.0
6090552470,1995,1626412686,1,14,2,5.0,Lina,dire,False,0.65,6.3,7.2,14.5,17.0,14.0,32.0
6090589705,2327,1626415604,5,8,18,3.0,Razor,radiant,True,0.7,6.4,7.1,14.4,17.0,14.0,32.0
6091003561,2870,1626439328,11,14,12,3.0,Lina,radiant,True,0.7,6.2,7.5,14.3,17.0,14.0,32.0
6092461957,1849,1626519400,6,6,9,3.0,Abaddon,dire,True,0.75,6.4,7.35,14.5,17.0,14.0,32.0
6092521344,3783,1626522148,9,13,18,3.0,Chaos Knight,dire,False,0.7,6.8,8.0,15.35,17.0,14.0,32.0
6093786404,3054,1626589062,2,15,12,1.0,Shadow Demon,radiant,False,0.65,6.6,8.5,14.85,17.0,15.0,32.0
6094208920,1878,1626608403,3,2,16,3.0,Chaos Knight,dire,True,0.7,6.35,8.25,14.7,17.0,15.0,32.0
6094267482,2129,1626610748,1,8,7,3.0,Crystal Maiden,dire,False,0.65,6.15,8.5,14.1,17.0,15.0,32.0
6095042234,2001,1626644843,4,3,21,1.0,Abaddon,dire,True,0.65,6.2,8.65,14.7,17.0,15.0,32.0
6096483250,2963,1626730017,0,9,17,1.0,Abaddon,dire,True,0.7,6.0,8.65,14.95,17.0,15.0,32.0
6096731847,1938,1626752800,1,9,15,2.0,Crystal Maiden,dire,True,0.7,5.85,8.85,14.8,17.0,15.0,32.0
6096781331,3096,1626756715,3,9,20,4.0,Lich,dire,False,0.65,5.35,8.8,14.85,17.0,15.0,32.0
6097121715,2313,1626778231,2,4,22,4.0,Lich,dire,True,0.65,5.25,8.7,14.9,17.0,15.0,32.0
6097180248,2388,1626781169,1,7,20,5.0,Abaddon,dire,True,0.7,5.2,8.6,15.4,17.0,15.0,32.0
6098322831,3037,1626849286,7,10,11,3.0,Chaos Knight,dire,False,0.65,5.0,8.85,15.5,17.0,15.0,32.0
6099379379,2046,1626903089,0,6,15,1.0,Crystal Maiden,radiant,True,0.65,4.25,8.95,15.85,17.0,15.0,32.0
6099730319,2299,1626935196,0,6,11,1.0,Abaddon,radiant,False,0.65,4.2,8.7,15.8,17.0,15.0,32.0
6100866831,2689,1626996550,6,12,13,2.0,Lina,dire,False,0.6,3.65,8.8,15.65,11.0,15.0,32.0
6101055084,3077,1627015015,11,5,14,3.0,Chaos Knight,dire,True,0.6,3.9,8.45,14.75,11.0,15.0,22.0
6103027581,2628,1627126963,1,6,18,3.0,Lich,radiant,True,0.6,3.7,8.3,14.55,11.0,15.0,22.0
6103135647,3103,1627131417,5,8,9,5.0,Chaos Knight,dire,False,0.6,3.9,8.0,14.9,11.0,15.0,22.0
6104159072,2029,1627186307,4,10,6,4.0,Bounty Hunter,radiant,False,0.55,3.85,8.1,14.3,11.0,15.0,22.0
6104199025,2193,1627188777,5,11,10,5.0,Chaos Knight,radiant,False,0.5,3.55,7.95,14.2,11.0,15.0,22.0
6107025084,3396,1627337025,9,12,37,1.0,Lich,dire,True,0.5,3.7,8.25,15.6,11.0,15.0,37.0
6107317595,2466,1627363692,2,7,22,3.0,Abaddon,radiant,True,0.55,3.35,7.95,15.8,11.0,15.0,37.0
6107362080,2954,1627367194,5,8,12,2.0,Abaddon,dire,False,0.55,3.5,7.6,15.8,11.0,12.0,37.0
6107654500,2489,1627385215,8,5,17,5.0,Abaddon,radiant,True,0.55,3.75,7.75,15.85,11.0,12.0,37.0
6111393134,1852,1627594089,8,1,7,1.0,Bounty Hunter,dire,True,0.6,4.1,7.4,15.85,11.0,12.0,37.0
6111999320,2560,1627641899,7,9,12,2.0,Lich,dire,False,0.55,4.25,7.7,15.4,11.0,12.0,37.0
6112059701,1828,1627645013,6,1,9,2.0,Abaddon,radiant,True,0.55,4.55,7.3,15.0,11.0,12.0,37.0
6113243182,2745,1627708755,12,3,18,2.0,Abaddon,radiant,False,0.5,5.1,7.0,15.15,12.0,12.0,37.0
6113297746,1968,1627712073,7,5,11,3.0,Bounty Hunter,radiant,True,0.55,5.3,6.8,14.7,12.0,12.0,37.0
6115421467,2236,1627818927,26,3,15,4.0,Chaos Knight,radiant,True,0.55,6.5,6.75,14.35,26.0,12.0,37.0
6115495936,3137,1627821809,10,9,7,4.0,Phantom Lancer,dire,False,0.5,6.95,6.85,13.7,26.0,12.0,37.0
6117667518,3076,1627940303,3,11,24,1.0,Lich,dire,True,0.55,6.75,6.9,14.35,26.0,12.0,37.0
6117894126,1918,1627961781,3,9,7,1.0,Abaddon,dire,False,0.5,6.9,7.05,13.95,26.0,12.0,37.0
6118321328,2162,1627990564,6,9,11,4.0,Bounty Hunter,radiant,True,0.55,7.2,7.2,13.95,26.0,12.0,37.0
6119085538,3057,1628026163,7,7,25,1.0,Abaddon,dire,True,0.6,7.25,6.95,14.55,26.0,12.0,37.0
6119871293,3320,1628082794,5,8,19,3.0,Abaddon,dire,True,0.6,6.95,7.1,14.8,26.0,12.0,37.0
6120517952,1894,1628115454,10,3,23,1.0,Bounty Hunter,radiant,True,0.6,7.4,6.95,15.05,26.0,12.0,37.0
6120732153,2745,1628136241,3,9,22,3.0,Bounty Hunter,dire,False,0.6,7.3,7.0,15.7,26.0,12.0,37.0
6122536948,2372,1628249021,2,5,8,4.0,Bounty Hunter,radiant,False,0.6,7.2,6.75,15.8,26.0,12.0,37.0
6122602839,1478,1628252121,2,3,12,5.0,Abaddon,radiant,True,0.65,7.05,6.35,15.9,26.0,12.0,37.0
6123669019,2273,1628309108,4,9,17,2.0,Lich,dire,False,0.6,6.8,6.2,14.9,26.0,11.0,25.0
6123732779,3077,1628313262,6,9,11,5.0,Dragon Knight,radiant,False,0.55,7.0,6.3,14.35,26.0,11.0,25.0
6124271455,3397,1628339672,2,10,7,5.0,Bounty Hunter,radiant,False,0.55,6.85,6.4,14.1,26.0,11.0,25.0
6125859825,2861,1628421057,0,13,15,3.0,Earthshaker,dire,False,0.5,6.45,6.8,14.0,26.0,13.0,25.0
6125991180,2482,1628426259,13,6,7,2.0,Chaos Knight,radiant,True,0.5,6.7,7.05,14.0,26.0,13.0,25.0
6126741910,2212,1628459179,2,9,12,1.0,Crystal Maiden,radiant,False,0.5,6.45,7.05,14.0,26.0,13.0,25.0
6127501416,2764,1628513129,5,6,22,2.0,Abaddon,radiant,True,0.5,6.4,7.3,14.65,26.0,13.0,25.0
6127586838,1928,1628516295,14,5,10,2.0,Chaos Knight,radiant,True,0.55,6.5,7.4,14.25,26.0,13.0,25.0
6128185880,3089,1628544413,9,8,18,1.0,Bounty Hunter,radiant,True,0.55,6.6,7.55,14.6,26.0,13.0,25.0
6128344148,3530,1628559674,8,13,15,2.0,Chaos Knight,radiant,False,0.5,5.7,8.05,14.6,14.0,13.0,25.0
6129622613,2721,1628631240,4,7,23,1.0,Bounty Hunter,dire,True,0.55,5.4,7.95,15.4,14.0,13.0,25.0
6129930594,3215,1628659470,14,9,13,4.0,Bounty Hunter,dire,False,0.5,5.95,7.85,14.85,14.0,13.0,25.0
6130227393,3488,1628679041,3,11,10,3.0,Bounty Hunter,radiant,False,0.5,5.95,7.95,15.0,14.0,13.0,25.0
6130305670,2360,1628682915,17,3,14,5.0,Phantom Lancer,radiant,True,0.5,6.5,7.65,15.15,17.0,13.0,25.0
6132509553,2217,1628803837,7,6,6,1.0,Abaddon,radiant,True,0.5,6.5,7.6,14.2,17.0,13.0,23.0
